id,type,repositoryid,idno,title,Category,abbreviation,authoring_entity,nation,year_start,year_end,link_da,published,created,changed,varcount,total_views,total_downloads,created_by,changed_by,formid,pub_2020_Q1,pub_2020_Q2,pub_2020_Q3,pub_2020_Q4,pub_2021_Q1,pub_2021_Q2,pub_2021_Q3,pub_2021_Q4,pub_2022_Q1,pub_2022_Q2,pub_date,pub_current,origin,collection,region,Camps / Shelter / NFI,Cash Assistance,Communications,Education,Energy & Environment,Food Security,Health & Nutrition,"Housing, Land & Property",Multi-Sector Assessment,Peace-building,Protection,Socioeconomics & Livelihoods,Water Sanitation Hygiene,subject_check
547,survey,MENA,UNHCR_MAR_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Morocco,2020,2020,,1,2021-10-12T22:33:58+02:00,2021-10-12T22:33:58+02:00,123,357,11,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,,,,,,,,1,,1
548,survey,MENA,UNHCR_MRT_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Mauritania,2020,2020,,1,2021-10-12T22:34:06+02:00,2021-10-12T22:34:06+02:00,123,320,9,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,,,,,,,,1,,1
549,survey,SAO,UNHCR_MWI_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Malawi,2020,2020,,1,2021-10-12T22:34:14+02:00,2021-10-12T22:34:14+02:00,123,323,12,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
550,survey,SAO,UNHCR_NAM_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Namibia,2020,2020,,1,2021-10-12T22:34:22+02:00,2021-10-12T22:34:22+02:00,123,307,7,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
551,survey,WA,UNHCR_NER_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Niger,2020,2020,,1,2021-10-12T22:34:29+02:00,2021-10-12T22:34:29+02:00,123,452,10,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,,1,,1
552,survey,WA,UNHCR_NGA_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Nigeria,2020,2020,,1,2021-10-12T22:34:37+02:00,2021-10-12T22:34:37+02:00,123,809,19,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,,1,,1
553,survey,SA,UNHCR_PAN_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Panama,2020,2020,,1,2021-10-12T22:34:45+02:00,2021-10-12T22:34:45+02:00,123,724,12,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,,,,1,,1
554,survey,EHA,UNHCR_SOM_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Somalia,2020,2020,,1,2021-10-12T22:34:53+02:00,2021-10-12T22:34:53+02:00,123,777,16,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
555,survey,MENA,UNHCR_SYR_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Syrian Arab Republic,2020,2020,,1,2021-10-12T22:35:01+02:00,2021-10-12T22:35:01+02:00,123,925,36,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,,,,,,,,1,,1
556,survey,WA,UNHCR_TCD_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Chad,2020,2020,,1,2021-10-12T22:35:10+02:00,2021-10-12T22:35:10+02:00,123,666,15,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,,1,,1
557,survey,EURO,UNHCR_UKR_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Ukraine,2020,2020,,1,2021-10-12T22:35:18+02:00,2021-10-12T22:35:18+02:00,123,681,16,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Europe,Europe,,,,,,,,,,,,1,,1
558,survey,SAO,UNHCR_ZAF_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,South Africa,2020,2020,,1,2021-10-12T22:35:26+02:00,2021-10-12T22:35:26+02:00,123,837,19,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
559,survey,SAO,UNHCR_ZMB_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Zambia,2020,2020,,1,2021-10-12T22:35:33+02:00,2021-10-12T22:35:33+02:00,123,726,17,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
560,survey,SAO,UNHCR_ZWE_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Zimbabwe,2020,2020,,1,2021-10-12T22:35:41+02:00,2021-10-12T22:35:41+02:00,123,1071,35,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
561,survey,SAO,UNHCR_NAM_2021_Intention_Return,Intention to return survey - 2021,Intention to return survey,Intention_Return,"UNHCR, Government of the Republic of Namibia",Namibia,2021,2021,,1,2021-10-21T19:29:09+02:00,2021-10-21T19:49:31+02:00,41,539,38,69,69,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,1,,,1
562,survey,EHA,UNHCR_UGA_2021_Q2_PDM_NFI_v2.1,"Post Distribution Monitoring of Non-Food Items - Menstrual Hygiene Management Kits, Q2 2021",Post Distribution Monitoring of Non-Food Items,PDM_NFI,UNHCR,Uganda,2021,2021,,1,2021-11-02T18:31:29+01:00,2022-01-05T15:00:47+01:00,78,5,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,,1,1
563,survey,WA,UNHCR_TCD_2020_Prot_Monitoring_v2.1,Lake Province: Protection Incidents Monitoring - 2020,Protection Monitoring,Prot_Monitoring,UNHCR,Chad,2020,2020,,1,2021-11-17T19:25:31+01:00,2021-11-17T19:31:58+01:00,37,10,0,69,69,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,1,,,1
564,survey,WA,UNHCR_GHA_2018_CBI_PDM,Post-Distribution Monitoring of UNHCR Cash-Based Interventions - Oct 2018,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Ghana,2018,2018,,1,2021-11-19T18:05:15+01:00,2021-11-19T18:07:56+01:00,155,2,0,69,69,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,1,,,,,,,,,,,,1
565,survey,WA,UNHCR_GHA_2021_CBI_PDM,Post-Distribution Monitoring of UNHCR Cash-Based Interventions - Jan 2021,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Ghana,2021,2021,,1,2021-11-19T18:09:49+01:00,2021-11-19T18:11:17+01:00,168,2,0,69,69,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,1,,,,,,,,,,,,1
566,survey,SA,UNHCR_HND_2018_PROFILING_v2.1,"Internal displacement profiling, 2018",Internal Displacement Profiling,PROFILING,"Comisión Interinstitucional para la Protección de las Personas Desplazadas Internamente por la Violencia, Secretaría de Derechos Humanos",Honduras,2018,2018,,1,2021-11-22T13:40:52+01:00,2021-11-22T14:49:23+01:00,627,7,2,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,,,1,,,1
567,survey,EURO,UNHCR_UKR_2017_ShelterMonit_v2.1,Monitoring of the Shelter Programme - 2017,Monitoring of the Shelter Programme,ShelterMonit,UNHCR,Ukraine,2017,2018,,1,2021-11-29T18:28:25+01:00,2021-12-21T17:51:06+01:00,66,11,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Europe,Europe,1,,,,,,,,,,,,,1
568,survey,EURO,UNHCR_UKR_2018_ShelterMonit_v2.1,Monitoring of the Shelter Programme - 2018,Monitoring of the Shelter Programme,ShelterMonit,UNHCR,Ukraine,2018,2019,,1,2021-12-01T15:18:16+01:00,2021-12-21T17:56:04+01:00,65,5,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Europe,Europe,1,,,,,,,,,,,,,1
569,survey,EXT,ORR_USA_2016_ARS_vEXT,"Annual Refugee Survey, 2016",Annual Survey of Refugees,ASR,"Office of Refugee Resettlement, Urban Institute",United States of America,2017,2017,https://www.openicpsr.org/openicpsr/project/104642/version/V4/view;jsessionid=CAED12809CBB608F3B6D441236573DA6,1,2021-12-06T17:12:30+01:00,2021-12-21T18:47:07+01:00,332,6,0,102,102,5,0,0,0,0,0,0,0,0,0,1,2022-Q2,1,External,External datasets,Americas,,,,,,,,,1,,,,,1
570,survey,SAO,UNHCR_ZAF_2020_CBI_PDM_v2.1,Post-Distribution Monitoring of Cash-Based Intervention - Mar 2020 - Feb 2021,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,South Africa,2020,2021,,1,2021-12-08T19:00:18+01:00,2021-12-14T17:12:58+01:00,125,2,0,69,69,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,1,,,,,,,,,,,,1
571,survey,SA,UNHCR_CRI_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Costa Rica,2021,2021,,1,2021-12-10T16:46:14+01:00,2021-12-10T16:46:14+01:00,473,15,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
572,survey,SA,UNHCR_GTM_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Guatemala,2021,2021,,1,2021-12-10T16:55:52+01:00,2021-12-10T16:55:52+01:00,472,1,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
573,survey,SA,UNHCR_COL_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Colombia,2021,2021,,1,2021-12-10T16:30:32+01:00,2021-12-10T16:30:32+01:00,472,0,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
574,survey,SA,UNHCR_PER_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Peru,2021,2021,,1,2021-12-10T16:42:27+01:00,2021-12-10T16:42:27+01:00,472,0,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
575,survey,SA,UNHCR_ECU_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Ecuador,2021,2021,,1,2021-12-10T18:22:27+01:00,2021-12-10T18:22:27+01:00,472,0,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
576,survey,SA,UNHCR_PRY_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Paraguay,2021,2021,,1,2021-12-10T19:20:56+01:00,2021-12-10T19:20:56+01:00,472,0,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
577,survey,SA,UNHCR_BRA_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Brazil,2021,2021,,1,2021-12-10T20:04:41+01:00,2021-12-10T20:04:41+01:00,472,0,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
578,survey,SA,UNHCR_BOL_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Bolivia (Plurinational State of),2021,2021,,1,2021-12-10T20:32:43+01:00,2021-12-10T20:32:43+01:00,472,0,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
579,survey,SA,UNHCR_DOM_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Dominican Republic,2021,2021,,1,2021-12-10T20:37:06+01:00,2021-12-10T20:37:06+01:00,472,0,0,59,59,3,0,0,0,0,0,0,0,0,1,1,2022-Q1,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
580,survey,SA,UNHCR_PAN_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Panama,2021,2021,,1,2021-12-10T21:18:28+01:00,2021-12-10T21:18:28+01:00,472,0,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
581,survey,SA,UNHCR_URY_2021_HFS_Q3_v2.1,High Frequency Survey - Q3 2021,High Frequency Survey,HFS_Q3,UNHCR,Uruguay,2021,2021,,1,2021-12-10T21:21:57+01:00,2021-12-10T21:21:57+01:00,472,1,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
582,survey,MENA,UNHCR_LBN_2021_VASYR_v2.1,"Vulnerability Assessment of Syrian Refugees in Lebanon, 2021",Vulnerability Assessment of Syrian Refugees (VASYR),VASYR,"UNHCR, UNICEF, WFP",Lebanon,2021,2021,,1,2021-12-13T11:50:06+01:00,2021-12-13T12:34:16+01:00,803,27,0,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,,,,,1,,,,,1
583,survey,EHA,UNHCR_KEN_2018_SENS_Dadaab_v2.1,"Standardized Expanded Nutrition Survey (SENS), Dadaab Refugee Camps - 2018",Standardized Expanded Nutrition Survey (SENS),SENS,"UNHCR, IRC, Kenyan Red Cross, Medicins sans Frontieres",Kenya,2018,2018,,1,2021-12-13T18:31:56+01:00,2021-12-13T18:31:56+01:00,116,2,0,102,102,6,0,0,0,0,0,0,0,0,1,1,2022-Q1,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,,,1
584,survey,EHA,UNHCR_SSD_2019_SENS_Gorom_v2.1,"Standardized Expanded Nutrition Survey (SENS), Gorom Refugee Camp - 2019",Standardized Expanded Nutrition Survey (SENS),SENS,"UNHCR, ACROSS, WFP, UNICEF",South Sudan,2019,2019,,1,2021-12-14T15:31:28+01:00,2022-01-17T11:34:54+01:00,82,2,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,,,1
585,survey,WA,UNHCR_CMR_2020_CBI_PDM_v2.1,East and North Post-Distribution Monitoring of Cash-Based Intervention – December 2020,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Cameroon,2020,2021,,1,2021-12-14T19:28:25+01:00,2021-12-14T19:33:24+01:00,177,1,0,69,69,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,1,,,,,,,,,,,,1
586,survey,WA,UNHCR_MLI_2020_CBI_PDM_v2.1,Post-Distribution Monitoring of Cash-Based Interventions – Apr 2020,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Mali,2020,2021,,1,2021-12-14T20:45:19+01:00,2021-12-14T20:48:01+01:00,297,3,0,69,69,3,0,0,0,0,0,0,0,0,0,1,2021-Q2,1,UNHCR,West & Central Africa,West & Central Africa,,1,,,,,,,,,,,,1
587,survey,ASIA,UNHCR_BGD_2020_COVIDProtection_v2.1,COVID-19 Exposure and Protective Measures,COVID-19 Exposure and Protective Measures,COVIDProtection,"UNHCR, WHO, UN Global Pulse, UN OCHA, Durham University",Bangladesh,2020,2020,,1,2021-12-20T13:25:14+01:00,2021-12-20T13:46:18+01:00,43,1,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,1,,,,,,,1
588,survey,EURO,UNHCR_UKR_2019_ShelterMonit_v2.1,Monitoring of the Shelter Programme - 2019,Monitoring of the Shelter Programme,ShelterMonit,UNHCR,Ukraine,2019,2020,,1,2021-12-21T17:56:40+01:00,2021-12-21T17:58:09+01:00,69,1,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Europe,Europe,1,,,,,,,,,,,,,1
589,survey,EHA,UNHCR_KEN_2017_SENS_Dadaab_v2.1,"Standardized Expanded Nutrition Survey (SENS), Dadaab Refugee Camps - 2017",Standardized Expanded Nutrition Survey (SENS),SENS,"UNHCR, IRC, Kenyan Red Cross, Medicins sans Frontieres, Islamic Relief Kenya, WFP",Kenya,2017,2017,,1,2021-12-22T16:43:35+01:00,2021-12-22T16:43:35+01:00,119,2,0,102,102,6,0,0,0,0,0,0,0,0,1,1,2022-Q1,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,,,1
590,survey,EHA,UNHCR_SSD_2019_SENS_Jamjang_v2.1,"Standardized Expanded Nutrition Survey (SENS), Jamjang Refugee Camps - 2019",Standardized Expanded Nutrition Survey (SENS),SENS,"UNHCR, Samaritan's Purse, WFP, UNICEF, IRC, AHA",South Sudan,2019,2019,,1,2021-12-22T17:40:57+01:00,2022-01-14T10:00:18+01:00,79,2,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,,,1
592,survey,EXT,DHS_JOR_2017_JDHS_vEXT,Population and Family Health Survey 2017-2018,Demographic and Health Survey,DHS,Department of Statistics (DoS),Jordan,2017,2018,,0,2022-01-05T12:17:10+01:00,2022-01-05T12:17:10+01:00,2437,0,0,102,102,6,0,0,0,0,0,0,0,0,0,0,,0,External,External datasets,Mid. East & N. Africa,,,,,,,1,,,,,,,1
593,survey,EHA,UNHCR_UGA_2021_Q2_PDM_Soap_v2.1,"Post-Distribution Monitoring of Non-Food Items - Soap, Q2 2021",Post Distribution Monitoring of Non-Food Items,PDM_Soap,UNHCR,Uganda,2021,2021,,1,2022-01-07T17:54:05+01:00,2022-01-07T17:56:41+01:00,45,0,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,,1,1
594,survey,ASIA,UNHCR_AFG_2020_VOL_REP,"Voluntary Repatriation, 2020",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-13T07:30:34+01:00,2022-01-13T07:30:34+01:00,11,54,0,534,534,6,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
595,survey,EHA,UNHCR_SSD_2019_SENS_Maban_v2.1,"Standardized Expanded Nutrition Survey (SENS), Maban Refugee Camps - 2019",Standardized Expanded Nutrition Survey (SENS),SENS,"UNHCR, International Medical Corps, WFP, UNICEF, Relief International, ",South Sudan,2019,2019,,1,2022-01-14T14:28:39+01:00,2022-01-17T11:29:41+01:00,80,0,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,,,1
596,survey,EHA,UNHCR_SSD_2019_SENS_Makpandu_v2.1,"Standardized Expanded Nutrition Survey (SENS), Makpandu Refugee Camp - 2019",Standardized Expanded Nutrition Survey (SENS),SENS,"UNHCR, World Vision International",South Sudan,2019,2019,,1,2022-01-17T11:30:07+01:00,2022-01-17T11:32:26+01:00,81,0,0,102,102,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,,,1
597,survey,ASIA,UNHCR_AFG_2019_VOL_REP,"Voluntary Repatriation, 2019",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-18T14:24:03+01:00,2022-01-18T14:38:00+01:00,11,11,0,534,534,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
598,survey,ASIA,UNHCR_AFG_2018_VOL_REP,"Voluntary Repatriation, 2018",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-18T14:24:34+01:00,2022-01-18T14:52:17+01:00,11,0,0,534,534,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
599,survey,ASIA,UNHCR_AFG_2015_VOL_REP,"Voluntary Repatriation, 2015",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-18T14:25:03+01:00,2022-01-18T14:57:40+01:00,11,0,0,534,534,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
600,survey,ASIA,UNHCR_AFG_2014_VOL_REP,"Voluntary Repatriation, 2014",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-18T14:25:37+01:00,2022-01-18T15:21:40+01:00,11,0,0,534,534,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
601,survey,ASIA,UNHCR_AFG_2016_VOL_REP,"Voluntary Repatriation, 2016",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-18T14:26:11+01:00,2022-01-18T15:32:06+01:00,11,0,0,534,534,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
602,survey,ASIA,UNHCR_AFG_2010_VOL_REP,"Voluntary Repatriation, 2010",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-18T14:26:30+01:00,2022-01-18T15:46:15+01:00,11,3,0,534,534,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
603,survey,ASIA,UNHCR_AFG_2011_VOL_REP,"Voluntary Repatriation, 2011",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-18T14:27:00+01:00,2022-01-18T15:54:16+01:00,11,1,0,534,534,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
604,survey,ASIA,UNHCR_AFG_2012_VOL_REP,"Voluntary Repatriation, 2012",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-18T14:27:42+01:00,2022-01-18T15:49:25+01:00,11,0,0,534,534,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
605,survey,ASIA,UNHCR_AFG_2013_VOL_REP,"Voluntary Repatriation, 2013",Voluntary Repatriation,VOL_REP,UNHCR,Afghanistan,0,0,,1,2022-01-18T14:28:29+01:00,2022-01-18T15:23:58+01:00,11,4,0,534,534,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,1,,,1
606,survey,SA,UNHCR_BRA_2019_VNA_v2.1,"Vulnerability Need Assessment (Boa Vista), 2019",Vulnerability Need Assessment,VNA,UNHCR,Brazil,2019,2019,,1,2022-01-28T13:38:06+01:00,2022-01-28T13:38:29+01:00,87,12,0,59,59,3,0,0,0,0,0,0,0,0,1,1,2022-Q1,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
607,survey,EXT,HDX_REACH_IRQ_2021_ProfilingXI_vEXT,Iraq - Camp Profiling XV & Intentions Survey VIII - 2021,Internal Displacement Profiling,ProfilingXI,REACH,Iraq,2021,2021,https://data.humdata.org/dataset/reach-iraq-camp-profiling-xv-intentions-survey-viii-2021?,1,2022-01-31T14:56:39+01:00,2022-01-31T14:56:52+01:00,0,194,0,102,102,5,0,0,0,0,0,0,0,0,1,1,2022-Q1,1,External,External datasets,Mid. East & N. Africa,1,,,,,,,,,,1,,,2
608,survey,SA,UNHCR_BRA_2019_SEVA_v2.1,"Venezuelan Migration: Socio-Economic and Vulnerability Profiling of Persons of Concern, 2019",Socio-Economic and Vulnerability Profiling,SEVA,"REACH, UNHCR",Brazil,2019,2019,,1,2022-01-31T14:59:13+01:00,2022-01-31T19:29:08+01:00,156,23,1,59,59,3,0,0,0,0,0,0,0,0,1,1,2022-Q1,1,UNHCR,Americas,Americas,,,,,,,,,,,,1,,1
609,survey,EXT,DHS_COL_2015_ENDS_vEXT,Encuesta Nacional de Demografía y Salud 2015,Demographic and Health Survey,DHS,"Ministerio de Salud Protección Social, Asociación Probienestar de la Familia Colombiana (Profamilia)",Colombia,2015,2016,https://dhsprogram.com/methodology/survey/survey-display-476.cfm,1,2022-01-31T17:54:50+01:00,2022-01-31T17:56:08+01:00,18101,10,0,102,102,5,0,0,0,0,0,0,0,0,0,1,2022-Q2,1,External,External datasets,Americas,,,,,,,1,,,,,,,1
